Id,ActivityHour,StepTotal,Week_Day
1844505072,4/13/2016 18:00,608,4
1844505072,4/13/2016 19:00,401,4
1844505072,4/13/2016 20:00,323,4
1844505072,4/13/2016 21:00,561,4
1844505072,4/13/2016 22:00,168,4
1844505072,4/13/2016 23:00,453,4
1844505072,4/14/2016 0:00,189,5
1844505072,4/14/2016 1:00,87,5
1844505072,4/14/2016 2:00,0,5
1844505072,4/14/2016 3:00,0,5
1844505072,4/14/2016 4:00,0,5
1844505072,4/14/2016 5:00,0,5
1844505072,4/14/2016 6:00,0,5
1844505072,4/14/2016 7:00,48,5
1844505072,4/14/2016 8:00,638,5
1844505072,4/14/2016 9:00,613,5
1844505072,4/14/2016 10:00,836,5
1844505072,4/14/2016 11:00,555,5
1844505072,4/14/2016 12:00,288,5
1844505072,4/14/2016 13:00,505,5
1844505072,4/14/2016 14:00,284,5
1844505072,4/14/2016 15:00,188,5
1844505072,4/14/2016 16:00,222,5
1844505072,4/14/2016 17:00,688,5
1844505072,4/14/2016 18:00,315,5
1844505072,4/14/2016 19:00,1290,5
1844505072,4/14/2016 20:00,560,5
1844505072,4/14/2016 21:00,288,5
1844505072,4/14/2016 22:00,167,5
1844505072,4/14/2016 23:00,144,5
1844505072,4/15/2016 0:00,100,6
1844505072,4/15/2016 1:00,0,6
1844505072,4/15/2016 2:00,0,6
1844505072,4/15/2016 3:00,0,6
1844505072,4/15/2016 4:00,0,6
1844505072,4/15/2016 5:00,0,6
1844505072,4/15/2016 6:00,0,6
1844505072,4/15/2016 7:00,0,6
1844505072,4/15/2016 8:00,0,6
1844505072,4/15/2016 9:00,0,6
1844505072,4/15/2016 10:00,176,6
1844505072,4/15/2016 11:00,170,6
1844505072,4/15/2016 12:00,354,6
1844505072,4/15/2016 13:00,413,6
1844505072,4/15/2016 14:00,443,6
1844505072,4/15/2016 15:00,441,6
1844505072,4/15/2016 16:00,280,6
1844505072,4/15/2016 17:00,213,6
1844505072,4/15/2016 18:00,0,6
1844505072,4/15/2016 19:00,0,6
1844505072,4/15/2016 20:00,0,6
1844505072,4/15/2016 21:00,457,6
1844505072,4/15/2016 22:00,494,6
1844505072,4/15/2016 23:00,303,6
1844505072,4/16/2016 0:00,0,7
1844505072,4/16/2016 1:00,0,7
1844505072,4/16/2016 2:00,0,7
1844505072,4/16/2016 3:00,0,7
1844505072,4/16/2016 4:00,0,7
1844505072,4/16/2016 5:00,0,7
1844505072,4/16/2016 6:00,0,7
1844505072,4/16/2016 7:00,0,7
1844505072,4/16/2016 8:00,0,7
1844505072,4/16/2016 9:00,63,7
1844505072,4/16/2016 10:00,308,7
1844505072,4/16/2016 11:00,481,7
1844505072,4/16/2016 12:00,480,7
1844505072,4/16/2016 13:00,1150,7
1844505072,4/16/2016 14:00,787,7
1844505072,4/16/2016 15:00,134,7
1844505072,4/16/2016 16:00,11,7
1844505072,4/16/2016 17:00,0,7
1844505072,4/16/2016 18:00,0,7
1844505072,4/16/2016 19:00,0,7
1844505072,4/16/2016 20:00,0,7
1844505072,4/16/2016 21:00,0,7
1844505072,4/16/2016 22:00,0,7
1844505072,4/16/2016 23:00,0,7
1844505072,4/17/2016 0:00,0,1
1844505072,4/17/2016 1:00,0,1
1844505072,4/17/2016 2:00,0,1
1844505072,4/17/2016 3:00,0,1
1844505072,4/17/2016 4:00,0,1
1844505072,4/17/2016 5:00,0,1
1844505072,4/17/2016 6:00,0,1
1844505072,4/17/2016 7:00,0,1
1844505072,4/17/2016 8:00,0,1
1844505072,4/17/2016 9:00,0,1
1844505072,4/17/2016 10:00,0,1
1844505072,4/17/2016 11:00,0,1
1844505072,4/17/2016 12:00,0,1
1844505072,4/17/2016 13:00,0,1
1844505072,4/17/2016 14:00,391,1
1844505072,4/17/2016 15:00,815,1
1844505072,4/17/2016 16:00,1450,1
1844505072,4/17/2016 17:00,337,1
1844505072,4/17/2016 18:00,190,1
1844505072,4/17/2016 19:00,332,1
1844505072,4/17/2016 20:00,420,1
1844505072,4/17/2016 21:00,253,1
1844505072,4/17/2016 22:00,181,1
1844505072,4/17/2016 23:00,156,1
1844505072,4/18/2016 0:00,371,2
1844505072,4/18/2016 1:00,0,2
1844505072,4/18/2016 2:00,0,2
1844505072,4/18/2016 3:00,0,2
1844505072,4/18/2016 4:00,0,2
1844505072,4/18/2016 5:00,0,2
1844505072,4/18/2016 6:00,113,2
1844505072,4/18/2016 7:00,74,2
1844505072,4/18/2016 8:00,396,2
1844505072,4/18/2016 9:00,200,2
1844505072,4/18/2016 10:00,362,2
1844505072,4/18/2016 11:00,0,2
1844505072,4/18/2016 12:00,0,2
1844505072,4/18/2016 13:00,0,2
1844505072,4/18/2016 14:00,0,2
1844505072,4/18/2016 15:00,14,2
1844505072,4/18/2016 16:00,20,2
1844505072,4/18/2016 17:00,259,2
1844505072,4/18/2016 18:00,365,2
1844505072,4/18/2016 19:00,605,2
1844505072,4/18/2016 20:00,182,2
1844505072,4/18/2016 21:00,437,2
1844505072,4/18/2016 22:00,1104,2
1844505072,4/18/2016 23:00,95,2
1844505072,4/19/2016 0:00,138,3
1844505072,4/19/2016 1:00,0,3
1844505072,4/19/2016 2:00,0,3
1844505072,4/19/2016 3:00,0,3
1844505072,4/19/2016 4:00,0,3
1844505072,4/19/2016 5:00,0,3
1844505072,4/19/2016 6:00,0,3
1844505072,4/19/2016 7:00,0,3
1844505072,4/19/2016 8:00,0,3
1844505072,4/19/2016 9:00,0,3
1844505072,4/19/2016 10:00,59,3
1844505072,4/19/2016 11:00,0,3
1844505072,4/19/2016 12:00,0,3
1844505072,4/19/2016 13:00,0,3
1844505072,4/19/2016 14:00,0,3
1844505072,4/19/2016 15:00,0,3
1844505072,4/19/2016 16:00,0,3
1844505072,4/19/2016 17:00,0,3
1844505072,4/19/2016 18:00,0,3
1844505072,4/19/2016 19:00,0,3
1844505072,4/19/2016 20:00,0,3
1844505072,4/19/2016 21:00,0,3
1844505072,4/19/2016 22:00,0,3
1844505072,4/19/2016 23:00,0,3
1844505072,4/20/2016 0:00,0,4
1844505072,4/20/2016 1:00,0,4
1844505072,4/20/2016 2:00,0,4
1844505072,4/20/2016 3:00,0,4
1844505072,4/20/2016 4:00,0,4
1844505072,4/20/2016 5:00,0,4
1844505072,4/20/2016 6:00,0,4
1844505072,4/20/2016 7:00,0,4
1844505072,4/20/2016 8:00,0,4
1844505072,4/20/2016 9:00,0,4
1844505072,4/20/2016 10:00,0,4
1844505072,4/20/2016 11:00,0,4
1844505072,4/20/2016 12:00,0,4
1844505072,4/20/2016 13:00,0,4
1844505072,4/20/2016 14:00,0,4
1844505072,4/20/2016 15:00,0,4
1844505072,4/20/2016 16:00,0,4
1844505072,4/20/2016 17:00,0,4
1844505072,4/20/2016 18:00,0,4
1844505072,4/20/2016 19:00,0,4
1844505072,4/20/2016 20:00,0,4
1844505072,4/20/2016 21:00,0,4
1844505072,4/20/2016 22:00,8,4
1844505072,4/20/2016 23:00,0,4
1844505072,4/21/2016 0:00,0,5
1844505072,4/21/2016 1:00,0,5
1844505072,4/21/2016 2:00,0,5
1844505072,4/21/2016 3:00,0,5
1844505072,4/21/2016 4:00,0,5
1844505072,4/21/2016 5:00,0,5
1844505072,4/21/2016 6:00,0,5
1844505072,4/21/2016 7:00,0,5
1844505072,4/21/2016 8:00,325,5
1844505072,4/21/2016 9:00,817,5
1844505072,4/21/2016 10:00,622,5
1844505072,4/21/2016 11:00,482,5
1844505072,4/21/2016 12:00,252,5
1844505072,4/21/2016 13:00,298,5
1844505072,4/21/2016 14:00,452,5
1844505072,4/21/2016 15:00,263,5
1844505072,4/21/2016 16:00,396,5
1844505072,4/21/2016 17:00,850,5
1844505072,4/21/2016 18:00,192,5
1844505072,4/21/2016 19:00,547,5
1844505072,4/21/2016 20:00,2043,5
1844505072,4/21/2016 21:00,130,5
1844505072,4/21/2016 22:00,385,5
1844505072,4/21/2016 23:00,0,5
1844505072,4/22/2016 0:00,0,6
1844505072,4/22/2016 1:00,0,6
1844505072,4/22/2016 2:00,0,6
1844505072,4/22/2016 3:00,0,6
1844505072,4/22/2016 4:00,0,6
1844505072,4/22/2016 5:00,0,6
1844505072,4/22/2016 6:00,0,6
1844505072,4/22/2016 7:00,0,6
1844505072,4/22/2016 8:00,0,6
1844505072,4/22/2016 9:00,0,6
1844505072,4/22/2016 10:00,518,6
1844505072,4/22/2016 11:00,762,6
1844505072,4/22/2016 12:00,328,6
1844505072,4/22/2016 13:00,619,6
1844505072,4/22/2016 14:00,561,6
1844505072,4/22/2016 15:00,234,6
1844505072,4/22/2016 16:00,0,6
1844505072,4/22/2016 17:00,0,6
1844505072,4/22/2016 18:00,137,6
1844505072,4/22/2016 19:00,797,6
1844505072,4/22/2016 20:00,371,6
1844505072,4/22/2016 21:00,363,6
1844505072,4/22/2016 22:00,97,6
1844505072,4/22/2016 23:00,585,6
1844505072,4/23/2016 0:00,149,7
1844505072,4/23/2016 1:00,0,7
1844505072,4/23/2016 2:00,0,7
1844505072,4/23/2016 3:00,0,7
1844505072,4/23/2016 4:00,0,7
1844505072,4/23/2016 5:00,0,7
1844505072,4/23/2016 6:00,0,7
1844505072,4/23/2016 7:00,0,7
1844505072,4/23/2016 8:00,0,7
1844505072,4/23/2016 9:00,0,7
1844505072,4/23/2016 10:00,392,7
1844505072,4/23/2016 11:00,758,7
1844505072,4/23/2016 12:00,539,7
1844505072,4/23/2016 13:00,128,7
1844505072,4/23/2016 14:00,0,7
1844505072,4/23/2016 15:00,583,7
1844505072,4/23/2016 16:00,947,7
1844505072,4/23/2016 17:00,74,7
1844505072,4/23/2016 18:00,0,7
1844505072,4/23/2016 19:00,0,7
1844505072,4/23/2016 20:00,0,7
1844505072,4/23/2016 21:00,0,7
1844505072,4/23/2016 22:00,0,7
1844505072,4/23/2016 23:00,0,7
1844505072,4/24/2016 0:00,0,1
1844505072,4/24/2016 1:00,0,1
1844505072,4/24/2016 2:00,0,1
1844505072,4/24/2016 3:00,0,1
1844505072,4/24/2016 4:00,0,1
1844505072,4/24/2016 5:00,0,1
1844505072,4/24/2016 6:00,0,1
1844505072,4/24/2016 7:00,0,1
1844505072,4/24/2016 8:00,0,1
1844505072,4/24/2016 9:00,0,1
1844505072,4/24/2016 10:00,0,1
1844505072,4/24/2016 11:00,0,1
1844505072,4/24/2016 12:00,0,1
1844505072,4/24/2016 13:00,0,1
1844505072,4/24/2016 14:00,0,1
1844505072,4/24/2016 15:00,0,1
1844505072,4/24/2016 16:00,0,1
1844505072,4/24/2016 17:00,0,1
1844505072,4/24/2016 18:00,0,1
1844505072,4/24/2016 19:00,0,1
1844505072,4/24/2016 20:00,0,1
1844505072,4/24/2016 21:00,0,1
1844505072,4/24/2016 22:00,0,1
1844505072,4/24/2016 23:00,0,1
1844505072,4/25/2016 0:00,0,2
1844505072,4/25/2016 1:00,0,2
1844505072,4/25/2016 2:00,0,2
1844505072,4/25/2016 3:00,0,2
1844505072,4/25/2016 4:00,0,2
1844505072,4/25/2016 5:00,0,2
1844505072,4/25/2016 6:00,0,2
1844505072,4/25/2016 7:00,0,2
1844505072,4/25/2016 8:00,0,2
1844505072,4/25/2016 9:00,0,2
1844505072,4/25/2016 10:00,0,2
1844505072,4/25/2016 11:00,0,2
1844505072,4/25/2016 12:00,0,2
1844505072,4/25/2016 13:00,0,2
1844505072,4/25/2016 14:00,0,2
1844505072,4/25/2016 15:00,0,2
1844505072,4/25/2016 16:00,0,2
1844505072,4/25/2016 17:00,0,2
1844505072,4/25/2016 18:00,0,2
1844505072,4/25/2016 19:00,0,2
1844505072,4/25/2016 20:00,0,2
1844505072,4/25/2016 21:00,0,2
1844505072,4/25/2016 22:00,0,2
1844505072,4/25/2016 23:00,0,2
1844505072,4/26/2016 0:00,0,3
1844505072,4/26/2016 1:00,0,3
1844505072,4/26/2016 2:00,0,3
1844505072,4/26/2016 3:00,0,3
1844505072,4/26/2016 4:00,0,3
1844505072,4/26/2016 5:00,0,3
1844505072,4/26/2016 6:00,0,3
1844505072,4/26/2016 7:00,0,3
1844505072,4/26/2016 8:00,0,3
1844505072,4/26/2016 9:00,0,3
1844505072,4/26/2016 10:00,0,3
1844505072,4/26/2016 11:00,0,3
1844505072,4/26/2016 12:00,0,3
1844505072,4/26/2016 13:00,0,3
1844505072,4/26/2016 14:00,0,3
1844505072,4/26/2016 15:00,0,3
1844505072,4/26/2016 16:00,0,3
1844505072,4/26/2016 17:00,0,3
1844505072,4/26/2016 18:00,0,3
1844505072,4/26/2016 19:00,0,3
1844505072,4/26/2016 20:00,0,3
1844505072,4/26/2016 21:00,0,3
1844505072,4/26/2016 22:00,0,3
1844505072,4/26/2016 23:00,0,3
1844505072,4/27/2016 0:00,0,4
1844505072,4/27/2016 1:00,0,4
1844505072,4/27/2016 2:00,0,4
1844505072,4/27/2016 3:00,0,4
1844505072,4/27/2016 4:00,0,4
1844505072,4/27/2016 5:00,0,4
1844505072,4/27/2016 6:00,0,4
1844505072,4/27/2016 7:00,0,4
1844505072,4/27/2016 8:00,0,4
1844505072,4/27/2016 9:00,0,4
1844505072,4/27/2016 10:00,0,4
1844505072,4/27/2016 11:00,0,4
1844505072,4/27/2016 12:00,0,4
1844505072,4/27/2016 13:00,0,4
1844505072,4/27/2016 14:00,4,4
1844505072,4/27/2016 15:00,0,4
1844505072,4/27/2016 16:00,0,4
1844505072,4/27/2016 17:00,0,4
1844505072,4/27/2016 18:00,0,4
1844505072,4/27/2016 19:00,0,4
1844505072,4/27/2016 20:00,0,4
1844505072,4/27/2016 21:00,0,4
1844505072,4/27/2016 22:00,0,4
1844505072,4/27/2016 23:00,0,4
1844505072,4/28/2016 0:00,0,5
1844505072,4/28/2016 1:00,0,5
1844505072,4/28/2016 2:00,0,5
1844505072,4/28/2016 3:00,0,5
1844505072,4/28/2016 4:00,0,5
1844505072,4/28/2016 5:00,0,5
1844505072,4/28/2016 6:00,0,5
1844505072,4/28/2016 7:00,0,5
1844505072,4/28/2016 8:00,0,5
1844505072,4/28/2016 9:00,0,5
1844505072,4/28/2016 10:00,205,5
1844505072,4/28/2016 11:00,788,5
1844505072,4/28/2016 12:00,705,5
1844505072,4/28/2016 13:00,284,5
1844505072,4/28/2016 14:00,454,5
1844505072,4/28/2016 15:00,534,5
1844505072,4/28/2016 16:00,332,5
1844505072,4/28/2016 17:00,777,5
1844505072,4/28/2016 18:00,151,5
1844505072,4/28/2016 19:00,335,5
1844505072,4/28/2016 20:00,208,5
1844505072,4/28/2016 21:00,1001,5
1844505072,4/28/2016 22:00,861,5
1844505072,4/28/2016 23:00,264,5
1844505072,4/29/2016 0:00,68,6
1844505072,4/29/2016 1:00,184,6
1844505072,4/29/2016 2:00,0,6
1844505072,4/29/2016 3:00,0,6
1844505072,4/29/2016 4:00,0,6
1844505072,4/29/2016 5:00,0,6
1844505072,4/29/2016 6:00,0,6
1844505072,4/29/2016 7:00,0,6
1844505072,4/29/2016 8:00,0,6
1844505072,4/29/2016 9:00,232,6
1844505072,4/29/2016 10:00,431,6
1844505072,4/29/2016 11:00,845,6
1844505072,4/29/2016 12:00,53,6
1844505072,4/29/2016 13:00,0,6
1844505072,4/29/2016 14:00,542,6
1844505072,4/29/2016 15:00,57,6
1844505072,4/29/2016 16:00,114,6
1844505072,4/29/2016 17:00,196,6
1844505072,4/29/2016 18:00,405,6
1844505072,4/29/2016 19:00,322,6
1844505072,4/29/2016 20:00,665,6
1844505072,4/29/2016 21:00,133,6
1844505072,4/29/2016 22:00,538,6
1844505072,4/29/2016 23:00,135,6
1844505072,4/30/2016 0:00,0,7
1844505072,4/30/2016 1:00,0,7
1844505072,4/30/2016 2:00,0,7
1844505072,4/30/2016 3:00,0,7
1844505072,4/30/2016 4:00,0,7
1844505072,4/30/2016 5:00,0,7
1844505072,4/30/2016 6:00,0,7
1844505072,4/30/2016 7:00,0,7
1844505072,4/30/2016 8:00,0,7
1844505072,4/30/2016 9:00,0,7
1844505072,4/30/2016 10:00,612,7
1844505072,4/30/2016 11:00,517,7
1844505072,4/30/2016 12:00,551,7
1844505072,4/30/2016 13:00,0,7
1844505072,4/30/2016 14:00,166,7
1844505072,4/30/2016 15:00,314,7
1844505072,4/30/2016 16:00,191,7
1844505072,4/30/2016 17:00,217,7
1844505072,4/30/2016 18:00,276,7
1844505072,4/30/2016 19:00,107,7
1844505072,4/30/2016 20:00,154,7
1844505072,4/30/2016 21:00,203,7
1844505072,4/30/2016 22:00,258,7
1844505072,4/30/2016 23:00,448,7
1844505072,5/1/2016 0:00,1193,1
1844505072,5/1/2016 1:00,555,1
1844505072,5/1/2016 2:00,773,1
1844505072,5/1/2016 3:00,52,1
1844505072,5/1/2016 4:00,0,1
1844505072,5/1/2016 5:00,0,1
1844505072,5/1/2016 6:00,0,1
1844505072,5/1/2016 7:00,0,1
1844505072,5/1/2016 8:00,0,1
1844505072,5/1/2016 9:00,0,1
1844505072,5/1/2016 10:00,0,1
1844505072,5/1/2016 11:00,0,1
1844505072,5/1/2016 12:00,0,1
1844505072,5/1/2016 13:00,0,1
1844505072,5/1/2016 14:00,0,1
1844505072,5/1/2016 15:00,0,1
1844505072,5/1/2016 16:00,0,1
1844505072,5/1/2016 17:00,0,1
1844505072,5/1/2016 18:00,0,1
1844505072,5/1/2016 19:00,0,1
1844505072,5/1/2016 20:00,0,1
1844505072,5/1/2016 21:00,0,1
1844505072,5/1/2016 22:00,0,1
1844505072,5/1/2016 23:00,0,1
1844505072,5/2/2016 0:00,0,2
1844505072,5/2/2016 1:00,0,2
1844505072,5/2/2016 2:00,0,2
1844505072,5/2/2016 3:00,0,2
1844505072,5/2/2016 4:00,0,2
1844505072,5/2/2016 5:00,0,2
1844505072,5/2/2016 6:00,0,2
1844505072,5/2/2016 7:00,0,2
1844505072,5/2/2016 8:00,0,2
1844505072,5/2/2016 9:00,0,2
1844505072,5/2/2016 10:00,0,2
1844505072,5/2/2016 11:00,0,2
1844505072,5/2/2016 12:00,0,2
1844505072,5/2/2016 13:00,0,2
1844505072,5/2/2016 14:00,0,2
1844505072,5/2/2016 15:00,0,2
1844505072,5/2/2016 16:00,0,2
1844505072,5/2/2016 17:00,0,2
1844505072,5/2/2016 18:00,0,2
1844505072,5/2/2016 19:00,0,2
1844505072,5/2/2016 20:00,0,2
1844505072,5/2/2016 21:00,0,2
1844505072,5/2/2016 22:00,0,2
1844505072,5/2/2016 23:00,0,2
1844505072,5/3/2016 0:00,0,3
1844505072,5/3/2016 1:00,0,3
1844505072,5/3/2016 2:00,0,3
1844505072,5/3/2016 3:00,0,3
1844505072,5/3/2016 4:00,0,3
1844505072,5/3/2016 5:00,0,3
1844505072,5/3/2016 6:00,0,3
1844505072,5/3/2016 7:00,0,3
1844505072,5/3/2016 8:00,0,3
1844505072,5/3/2016 9:00,0,3
1844505072,5/3/2016 10:00,486,3
1844505072,5/3/2016 11:00,683,3
1844505072,5/3/2016 12:00,361,3
1844505072,5/3/2016 13:00,95,3
1844505072,5/3/2016 14:00,769,3
1844505072,5/3/2016 15:00,80,3
1844505072,5/3/2016 16:00,37,3
1844505072,5/3/2016 17:00,622,3
1844505072,5/3/2016 18:00,41,3
1844505072,5/3/2016 19:00,265,3
1844505072,5/3/2016 20:00,312,3
1844505072,5/3/2016 21:00,194,3
1844505072,5/3/2016 22:00,57,3
1844505072,5/3/2016 23:00,57,3
1844505072,5/4/2016 0:00,0,4
1844505072,5/4/2016 1:00,0,4
1844505072,5/4/2016 2:00,0,4
1844505072,5/4/2016 3:00,0,4
1844505072,5/4/2016 4:00,0,4
1844505072,5/4/2016 5:00,0,4
1844505072,5/4/2016 6:00,0,4
1844505072,5/4/2016 7:00,0,4
1844505072,5/4/2016 8:00,0,4
1844505072,5/4/2016 9:00,0,4
1844505072,5/4/2016 10:00,63,4
1844505072,5/4/2016 11:00,720,4
1844505072,5/4/2016 12:00,276,4
1844505072,5/4/2016 13:00,208,4
1844505072,5/4/2016 14:00,9,4
1844505072,5/4/2016 15:00,402,4
1844505072,5/4/2016 16:00,402,4
1844505072,5/4/2016 17:00,0,4
1844505072,5/4/2016 18:00,0,4
1844505072,5/4/2016 19:00,0,4
1844505072,5/4/2016 20:00,0,4
1844505072,5/4/2016 21:00,0,4
1844505072,5/4/2016 22:00,0,4
1844505072,5/4/2016 23:00,0,4
1844505072,5/5/2016 0:00,0,5
1844505072,5/5/2016 1:00,0,5
1844505072,5/5/2016 2:00,0,5
1844505072,5/5/2016 3:00,0,5
1844505072,5/5/2016 4:00,0,5
1844505072,5/5/2016 5:00,0,5
1844505072,5/5/2016 6:00,0,5
1844505072,5/5/2016 7:00,0,5
1844505072,5/5/2016 8:00,0,5
1844505072,5/5/2016 9:00,0,5
1844505072,5/5/2016 10:00,145,5
1844505072,5/5/2016 11:00,423,5
1844505072,5/5/2016 12:00,184,5
1844505072,5/5/2016 13:00,464,5
1844505072,5/5/2016 14:00,542,5
1844505072,5/5/2016 15:00,479,5
1844505072,5/5/2016 16:00,0,5
1844505072,5/5/2016 17:00,0,5
1844505072,5/5/2016 18:00,0,5
1844505072,5/5/2016 19:00,0,5
1844505072,5/5/2016 20:00,0,5
1844505072,5/5/2016 21:00,0,5
1844505072,5/5/2016 22:00,0,5
1844505072,5/5/2016 23:00,0,5
1844505072,5/6/2016 0:00,0,6
1844505072,5/6/2016 1:00,0,6
1844505072,5/6/2016 2:00,0,6
1844505072,5/6/2016 3:00,0,6
1844505072,5/6/2016 4:00,0,6
1844505072,5/6/2016 5:00,0,6
1844505072,5/6/2016 6:00,0,6
1844505072,5/6/2016 7:00,0,6
1844505072,5/6/2016 8:00,0,6
1844505072,5/6/2016 9:00,0,6
1844505072,5/6/2016 10:00,0,6
1844505072,5/6/2016 11:00,0,6
1844505072,5/6/2016 12:00,0,6
1844505072,5/6/2016 13:00,0,6
1844505072,5/6/2016 14:00,0,6
1844505072,5/6/2016 15:00,0,6
1844505072,5/6/2016 16:00,0,6
1844505072,5/6/2016 17:00,0,6
1844505072,5/6/2016 18:00,0,6
1844505072,5/6/2016 19:00,44,6
1844505072,5/6/2016 20:00,0,6
1844505072,5/6/2016 21:00,0,6
1844505072,5/6/2016 22:00,0,6
1844505072,5/6/2016 23:00,0,6
1844505072,5/7/2016 0:00,0,7
1844505072,5/7/2016 1:00,0,7
1844505072,5/7/2016 2:00,0,7
1844505072,5/7/2016 3:00,0,7
1844505072,5/7/2016 4:00,0,7
1844505072,5/7/2016 5:00,0,7
1844505072,5/7/2016 6:00,0,7
1844505072,5/7/2016 7:00,0,7
1844505072,5/7/2016 8:00,0,7
1844505072,5/7/2016 9:00,0,7
1844505072,5/7/2016 10:00,0,7
1844505072,5/7/2016 11:00,0,7
1844505072,5/7/2016 12:00,0,7
1844505072,5/7/2016 13:00,0,7
1844505072,5/7/2016 14:00,0,7
1844505072,5/7/2016 15:00,0,7
1844505072,5/7/2016 16:00,0,7
1844505072,5/7/2016 17:00,0,7
1844505072,5/7/2016 18:00,0,7
1844505072,5/7/2016 19:00,0,7
1844505072,5/7/2016 20:00,0,7
1844505072,5/7/2016 21:00,0,7
1844505072,5/7/2016 22:00,0,7
1844505072,5/7/2016 23:00,0,7
1844505072,5/8/2016 0:00,0,1
1844505072,5/8/2016 1:00,0,1
1844505072,5/8/2016 2:00,0,1
1844505072,5/8/2016 3:00,0,1
1844505072,5/8/2016 4:00,0,1
1844505072,5/8/2016 5:00,0,1
1844505072,5/8/2016 6:00,0,1
1844505072,5/8/2016 7:00,0,1
1844505072,5/8/2016 8:00,0,1
1844505072,5/8/2016 9:00,0,1
1844505072,5/8/2016 10:00,0,1
1844505072,5/8/2016 11:00,0,1
1844505072,5/8/2016 12:00,0,1
1844505072,5/8/2016 13:00,0,1
1844505072,5/8/2016 14:00,0,1
1844505072,5/8/2016 15:00,0,1
1844505072,5/8/2016 16:00,0,1
1844505072,5/8/2016 17:00,0,1
1844505072,5/8/2016 18:00,0,1
1844505072,5/8/2016 19:00,0,1
1844505072,5/8/2016 20:00,0,1
1844505072,5/8/2016 21:00,0,1
1844505072,5/8/2016 22:00,0,1
1844505072,5/8/2016 23:00,0,1
1844505072,5/9/2016 0:00,0,2
1844505072,5/9/2016 1:00,0,2
1844505072,5/9/2016 2:00,0,2
1844505072,5/9/2016 3:00,0,2
1844505072,5/9/2016 4:00,0,2
1844505072,5/9/2016 5:00,0,2
1844505072,5/9/2016 6:00,0,2
1844505072,5/9/2016 7:00,0,2
1844505072,5/9/2016 8:00,0,2
1844505072,5/9/2016 9:00,0,2
1844505072,5/9/2016 10:00,0,2
1844505072,5/9/2016 11:00,0,2
1844505072,5/9/2016 12:00,0,2
1844505072,5/9/2016 13:00,0,2
1844505072,5/9/2016 14:00,0,2
1844505072,5/9/2016 15:00,0,2
1844505072,5/9/2016 16:00,0,2
1844505072,5/9/2016 17:00,0,2
1844505072,5/9/2016 18:00,0,2
1844505072,5/9/2016 19:00,0,2
1844505072,5/9/2016 20:00,0,2
1844505072,5/9/2016 21:00,0,2
1844505072,5/9/2016 22:00,0,2
1844505072,5/9/2016 23:00,0,2
1844505072,5/10/2016 0:00,0,3
1844505072,5/10/2016 1:00,0,3
1844505072,5/10/2016 2:00,0,3
1844505072,5/10/2016 3:00,0,3
1844505072,5/10/2016 4:00,0,3
1844505072,5/10/2016 5:00,0,3
1844505072,5/10/2016 6:00,0,3
1844505072,5/10/2016 7:00,0,3
1844505072,5/10/2016 8:00,0,3
1844505072,5/10/2016 9:00,0,3
1844505072,5/10/2016 10:00,0,3
1844505072,5/10/2016 11:00,0,3
1844505072,5/10/2016 12:00,0,3
1844505072,5/10/2016 13:00,0,3
1844505072,5/10/2016 14:00,0,3
1844505072,5/10/2016 15:00,0,3
1844505072,5/10/2016 16:00,0,3
1844505072,5/10/2016 17:00,0,3
1844505072,5/10/2016 18:00,0,3
1844505072,5/10/2016 19:00,0,3
1844505072,5/10/2016 20:00,0,3
1844505072,5/10/2016 21:00,0,3
1844505072,5/10/2016 22:00,0,3
1844505072,5/10/2016 23:00,0,3
1844505072,5/11/2016 0:00,0,4
1844505072,5/11/2016 1:00,0,4
1844505072,5/11/2016 2:00,0,4
1844505072,5/11/2016 3:00,0,4
1844505072,5/11/2016 4:00,0,4
1844505072,5/11/2016 5:00,0,4
1844505072,5/11/2016 6:00,0,4
1844505072,5/11/2016 7:00,0,4
1844505072,5/11/2016 8:00,0,4
1844505072,5/11/2016 9:00,0,4
1844505072,5/11/2016 10:00,0,4
1844505072,5/11/2016 11:00,0,4
1844505072,5/11/2016 12:00,0,4
1844505072,5/11/2016 13:00,0,4
1844505072,5/11/2016 14:00,0,4
1844505072,5/11/2016 15:00,0,4
1844505072,5/11/2016 16:00,0,4
1844505072,5/11/2016 17:00,0,4
1844505072,5/11/2016 18:00,0,4
1844505072,5/11/2016 19:00,0,4
1844505072,5/11/2016 20:00,0,4
1844505072,5/11/2016 21:00,0,4
1844505072,5/11/2016 22:00,0,4
1844505072,5/11/2016 23:00,0,4
1844505072,5/12/2016 0:00,0,5
1844505072,5/12/2016 1:00,0,5
1844505072,5/12/2016 2:00,0,5
1844505072,5/12/2016 3:00,0,5
1844505072,5/12/2016 4:00,0,5
1844505072,5/12/2016 5:00,0,5
1844505072,5/12/2016 6:00,0,5
1844505072,5/12/2016 7:00,0,5
1844505072,5/12/2016 8:00,0,5
1844505072,5/12/2016 9:00,0,5
1844505072,5/12/2016 10:00,0,5
1927972279,4/12/2016 0:00,0,3
1927972279,4/12/2016 1:00,0,3
1927972279,4/12/2016 2:00,0,3
1927972279,4/12/2016 3:00,0,3
1927972279,4/12/2016 4:00,4,3
1927972279,4/12/2016 5:00,0,3
1927972279,4/12/2016 6:00,20,3
1927972279,4/12/2016 7:00,0,3
1927972279,4/12/2016 8:00,0,3
